id,answer
VAT-DOM-028,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 61988CJ0050 Kühne / Finanzamt München III VORAB; 62019CJ0403 Societe Generale VORAB; 61980CJ0158 Rewe Butterfahrten VORAB; 62014CJ0108 Larentia und Minerva VORAB; 62015CJ0580 Van der Weegen VORAB.
VAT-DOM-029,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62004CJ0347 Rewe Zentralfinanz VORAB; 62005CJ0240 Eurodental VORAB; 61997CJ0178 Banks VORAB; 62010CJ0180 Slaby VORAB; UStG 1994 §12 Abs1 Z2 lita.
VAT-DOM-030,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 61995CJ0139 Balestra VORAB; 62005CJ0445 Haderer VORAB; 61998CJ0205 Kommission / Österreich; 61998CJ0156 Deutschland / Kommission; 11994NN06 EU-Beitrittsvertrag Anh6 Z10.
VAT-DOM-031,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 §4 Abs2 Z2; UStG 1994 §4 Abs1; UStG 1994 §4 Abs2; UStG 1994 §4 Abs3; UStG 1994 §4 Abs4.
VAT-DOM-032,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 §4 Abs2 Z2; UStG 1994 §4 Abs1; UStG 1994 §4 Abs2; UStG 1994 §4 Abs5; UStG 1994 §4 Abs9.
VAT-DOM-033,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 §4 Abs9; UStG 1994 §4 Abs2 Z2; UStG 1994 §4 Abs3; UStG 1994 §4 Abs5; UStG 1994 §4 Abs1.
VAT-DOM-034,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62014CJ0187 DSV Road VORAB; 62016CJ0628 Kreuzmayr VORAB; 62010CJ0617 Aklagaren / Fransson VORAB; 62012CJ0124 AES-3C Maritza East 1 VORAB; 31987R2658 Kombinierte Nomenklatur Anh1 Teil2 idF 32005R1719.
VAT-DOM-035,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 §2 Abs2 Z2; UStG 1994 §2 Abs4 Z2; UStG 1994 §2 Abs4 Z1; UStG 1994 §2 Abs5 Z2; UStG 1994 §2 Abs1.
VAT-DOM-036,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: DUK-G 1994 §2; UStG 1994 §2 Abs4 Z1; UStG 1994 §2 Abs1; UStG 1994 §2 Abs3; UStG 1994 §2 Abs5 Z2.
VAT-DOM-037,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 §4 Abs1; UStG 1994 §4 Abs2; UStG 1994 §4 Abs9; UStG 1994 §4 Abs4; UStG 1994 §4 Abs3.
VAT-DOM-038,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 §1 Abs1 Z2 lita; UStG 1994 §1 Abs1 Z2 litd; UStG 1994 §1 Abs1 Z2 litb; UStG 1994 §1 Abs1 Z2; UStG 1994 §1 Abs1 Z1.
VAT-DOM-039,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 61995CJ0139 Balestra VORAB; 62005CJ0445 Haderer VORAB; ErstattungsV abziehbare Vorsteuern ausländischer Unternehmer 1995 §4 Abs1; 61997CJ0295 Piaggio VORAB; 61999CJ0083 Kommission / Spanien.
VAT-DOM-040,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 §2 Abs1; UStG 1994 §2 Abs2; UStG 1994 §2 Abs3; UStG 1994 §2 Abs4 Z1; UStG 1994 §2 Abs2 Z2.
VAT-DOM-041,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 §7 Abs6 Z1 litb; UStG 1994 §7 Abs6 Z1; UStG 1994 §7 Abs1 Z3 lita; UStG 1994 §7 Abs1 Z3; UStG 1994 §7 Abs7.
VAT-DOM-042,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62014CJ0558 Khachab VORAB; 62015CJ0159 Lesar VORAB; 62019CJ0656 BAKATI PLUS VORAB; 62001CJ0234 Gerritse VORAB; 62008CJ0337 X Holding VORAB.
VAT-DOM-043,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 §7 Abs7; UStG 1994 §7 Abs6 Z1; UStG 1994 §7 Abs1 Z3; UStG 1994 §7 Abs6 Z1 litb; UStG 1994 §7 Abs1.
VAT-DOM-044,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 Anh Art7 Abs1 Z1; UStG 1994 Anh Art7 Abs2 Z1; UStG 1994 Anh Art7 Abs1; VereinsR 2001 Rz464; UStG 1994 Anh Art7 Abs4.
VAT-DOM-045,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 Anh Art7; UStG 1994 Anh Art1 Abs7; UStG 1994 Anh Art12; UStG 1994 Anh Art1 Abs9; UStG 1994 Anh Art12 Abs4.
VAT-DOM-046,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62010CJ0617 Aklagaren / Fransson VORAB; 62010CJ0250 Haltergemeinschaft LBL VORAB; 62019CJ0581 Frenetikexito VORAB; 62014CJ0187 DSV Road VORAB; 62020CJ0398 ELVOSPOL VORAB.
VAT-DOM-047,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 61995CJ0139 Balestra VORAB; 62010CJ0107 Enel Maritsa Iztok 3 VORAB; 62009CJ0233 Dijkman VORAB; 62005CJ0445 Haderer VORAB; 61999CJ0083 Kommission / Spanien.
VAT-DOM-048,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62010CJ0180 Slaby VORAB; 62014CJ0558 Khachab VORAB; 62019CJ0844 CS VORAB; 62020CJ0436 ASADE VORAB; 62009CJ0097 Schmelz VORAB.
VAT-DOM-049,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62015CJ0159 Lesar VORAB; 62014CJ0558 Khachab VORAB; 62015CJ0573 Oxycure Belgium VORAB; 62015CJ0340 Nigl VORAB; 62013CJ0107 FIRIN VORAB.
VAT-DOM-050,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 Art7; UStG 1994 Art7 Abs1; UStG 1994 Art3 Abs1; UStG 1994 Anh Art6; UStG 1994 Anh Art12.
VAT-DOM-051,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 61994CJ0231 Faaborg-Gelting Linien A/S VORAB; 62002CJ0428 Fonden Marselisborg Lystbadehavn VORAB; 61978CJ0126 Nederlandse Spoorwegen VORAB; 61999CJ0150 Stockholm Lindöpark VORAB; 62002CJ0152 Terra Baubedarf-Handel VORAB.
VAT-DOM-052,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 §9 Abs2 Z1; 61995CJ0167 Linthorst Pouwels Scheren VORAB; ZollG 1988 §3 Abs1; 61994CJ0231 Faaborg-Gelting Linien A/S VORAB; VereinsR 2001 Rz463.
VAT-DOM-053,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: SHG Tir 1973 §9 Abs1; WaffG 1996 §8 Abs7; NoVAG 1991 §1 Z2 idF 1995/021; NoVAG 1991 §1 Z3 idF 2007/I/024; NoVAG 1991 §1 Z3 idF 2010/I/034.
VAT-DOM-054,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62014CJ0250 Air France - KLM VORAB; 61996CJ0116 Reisebüro Binder VORAB; 61978CJ0126 Nederlandse Spoorwegen VORAB; 61986CJ0080 Kolpinghuis Nijmegen VORAB; 62003CJ0412 Hotel Scandic Gasabäck VORAB.
VAT-DOM-055,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 §9 Abs2 Z1; 62009CJ0103 Weald Leasing VORAB; UStG 1994 §10 Abs2; UStG 1994 §10; UStG 1994 §10 Abs2 Z1 lita.
VAT-DOM-056,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 §12 Abs3 lita; UStG 1994 §10; UStG 1994 §12 Abs10; UStG 1994 §12 Abs1; UStG 1994 §19 Abs1.
VAT-DOM-057,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62015CJ0011 Cesky rozhlas VORAB; 62006CJ0337 Bayerischer Rundfunk VORAB; 62017CJ0295 MEO - Servicos de Comunicacoes e Multimédia VORAB; 62011CJ0018 Philips Electronics UK VORAB; 62011CJ0174 Zimmermann VORAB.
VAT-DOM-058,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: B-VG Art10 Abs1 Z12; Wohnbauförderungs- und WohnhaussanierungsG Wr 1989 §11 Abs4; B-VG Art10 Abs1 Z11; MTDG 1992 §11 Abs3; TourismusG Vlbg 1998 §10.
VAT-DOM-059,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62011CJ0395 BLV Wohn- und Gewerbebau VORAB; 61999CJ0326 Stichting Goed Wonen VORAB; 62006CJ0337 Bayerischer Rundfunk VORAB; 32006L0112 Mehrwertsteuersystem-RL Art168a Abs1; 32006L0112 Mehrwertsteuersystem-RL Art199 Abs1 lita.
VAT-DOM-060,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 §10 Abs2 Z14; UStG 1994 §10 Abs1 Z14; UStG 1994 §10 Abs2 Z15; UStG 1994 §10 Abs2 Z1 lita; UStG 1994 §10 Abs2 Z1 litc.
VAT-DOM-061,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62004CJ0246 Turn-Sportunion Waldburg VORAB; 32006L0112 Mehrwertsteuersystem-RL Anh8; 62005CJ0251 Talacre Beach Caravan Sales VORAB; 32006L0112 Mehrwertsteuersystem-RL Anh3; 62003CJ0412 Hotel Scandic Gasabäck VORAB.
VAT-DOM-062,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 Anh Art1 Abs9; UStG 1994 Anl Z44; UStG 1994 Art25 Abs2; UStG 1994 Art25 Abs3 lita; UStR 2000 Rz1143.
VAT-DOM-063,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 31987R2658 Kombinierte Nomenklatur Anh1; UStG 1994 Anh Art3 Abs1 Z1; UStG 1994 Anh Art3 Abs8; 31987R2658 Kombinierte Nomenklatur Anh1 Teil2 idF 32005R1719; UStG 1994 Anh Art3 Abs2.
VAT-DOM-064,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62004CJ0415 Kinderopvang Enschede VORAB; 62007CJ0407 Stichting Centraal Begeleidingsorgaan VORAB; 61979CJ0110 Coonan / Insurance Officer VORAB; 62012CJ0599 Jetair und BTWE Travel4you VORAB; 61984CJ0047 Gaston Schul II VORAB.
VAT-DOM-065,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 Kleinlastkraftwagen Kleinbusse 2002/II/193; Beförderungsnachweis innergemeinschaftliche Lieferungen 1996; VereinsR 2001 Rz464; UStG 1994 Kleinlastkraftwagen Kleinbusse 2002/II/193 §5; UStG 1994 Art25.
VAT-DOM-066,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 32006L0112 Mehrwertsteuersystem-RL Anh10 TeilA Nr 2; 62008CJ0578 Chakroun VORAB; 32008R0450 ZK 2008 Art86 Abs4; AuslBG §1 Abs2 litm; FrPolG 2005 §54 Abs1 Z2.
VAT-DOM-067,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 61999CJ0326 Stichting Goed Wonen VORAB; 62011CJ0395 BLV Wohn- und Gewerbebau VORAB; EStG 1988 §28; EStG 1988 §28 Abs1 Z1; 62009CJ0103 Weald Leasing VORAB.
VAT-DOM-068,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 32006L0112 Mehrwertsteuersystem-RL Art168a Abs1; 32006L0112 Mehrwertsteuersystem-RL Art283 Abs1 litc; 32006L0112 Mehrwertsteuersystem-RL Art42 lita; 32006L0112 Mehrwertsteuersystem-RL Art42 litb; 32006L0112 Mehrwertsteuersystem-RL Art14 Abs2 litb.
VAT-DOM-069,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62000CJ0235 CSC Financial Services VORAB; 61995CJ0250 Futura Participations VORAB; 61997CJ0178 Banks VORAB; 62011CJ0044 Deutsche Bank VORAB; 62004CJ0347 Rewe Zentralfinanz VORAB.
VAT-DOM-070,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 §6 Abs1 Z9 litd sublitdd idF 2005/I/105; UStG 1994 §6 Abs1 Z9 litd sublitdd; UStG 1994 §6 Abs1 Z9 litd sublitaa; UStG 1994 §6 Abs1 Z28; UStG 1994 §6 Abs1 Z9 litd sublitbb.
VAT-DOM-071,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: SportG Slbg 1988 §4 Abs1; SportG Slbg 1988 §4 Abs3; SportG Slbg 1988 §4 Abs2; Getränke- und SpeiseeissteuerG Tir 1993 §4 Abs2; Getränke- und SpeiseeissteuerG Tir 1993 §4 Abs1.
VAT-DOM-072,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 Anl Z44; UStR 2000 Rz1143; 61988CJ0320 Shipping Forwarding Enterprise Safe VORAB; UStG 1994 Art25; 62004CJ0409 Teleos VORAB.
VAT-DOM-073,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 Anh Art7; Beförderungsnachweis innergemeinschaftliche Lieferungen 1996; UStG 1994 Anh Art3 Abs1 Z1; UStG 1994 Anh Art3; UStG 1994 Anh Art12.
VAT-DOM-074,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 Anl Z44; UStR 2000 Rz1143; UStG 1994 Anl Z43 litb; UStG 1994 §26 Abs5 lite; 62004CJ0409 Teleos VORAB.
VAT-DOM-075,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: ErstattungsV abziehbare Vorsteuern ausländischer Unternehmer 1995; UStG 1994 Anh Art6; UStG 1994 Anl Z44; UStG 1994 Anh Art3; 32006L0112 Mehrwertsteuersystem-RL Anh3.
VAT-DOM-076,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: KunstförderungsbeitragsG 1981 §1 Abs2; KunstförderungsbeitragsG 1981 §3 Abs4; B-VGNov betreffend Schulwesen 1962 Art8; GeneralKollV Entgeltbegriff §2 Abs4; KunstförderungsbeitragsG 1981 §1 Abs1 Z3.
VAT-DOM-077,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62005CJ0035 Reemtsma Cigarettenfabriken VORAB; 62005CJ0401 VDP Dental Laboratory VORAB; 61980CJ0158 Rewe Butterfahrten VORAB; 61979CJ0110 Coonan / Insurance Officer VORAB; 61985CJ0201 Klensch VORAB.
VAT-DOM-078,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: KunstförderungsbeitragsG 1981 §1 Abs1 Z2; Getränke- und SpeiseeissteuerG Tir 1993 §4 Abs1; KunstförderungsbeitragsG 1981 §1 Abs1 Z1; Getränke- und SpeiseeissteuerG Tir 1993 §4 Abs2; KunstförderungsbeitragsG 1981 §1 Abs1 Z3.
VAT-DOM-079,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: Reform Gesundheitswesen Krankenanstaltenfinanzierung 1997 - 2000; 61993CJ0451 Delavant / Allgemeine Ortskrankenkasse Saarland VORAB; Richtlinien Befreiung Rezeptgebühr 1997 §3; Richtlinien Befreiung Rezeptgebühr 1997; Richtlinien Befreiung Rezeptgebühr 1997 §4.
VAT-DOM-080,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: Richtlinien Befreiung Rezeptgebühr 2008 §4; Richtlinien Befreiung Rezeptgebühr 2008 §3; Richtlinien Befreiung Rezeptgebühr 1997; Richtlinien Befreiung Rezeptgebühr 1997 §4; Richtlinien Befreiung Rezeptgebühr 2008 §5.
GRESt-AT-001,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987; GrEStG 1987 §8; GrEStG 1987 §4; GrEStG 1987 §12; GrEStG 1987 §5.
GRESt-AT-002,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: BWG 1993 §23 Abs6; UmgrStG 1991 §23; KStG 1988 §23 Abs1; KStG 1966 §8; GewStG §4 Abs1.
GRESt-AT-003,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UmgrStG 1991 §25; UmgrStG 1991 §23; UmgrStG 1991; UmgrStG 1991 §23 Abs1; UmgrStG 1991 §23 Abs2.
GRESt-AT-004,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987; GrEStG 1940; GrEStG 1987 §8; GrEStG 1987 §4; GrEStG 1987 §12.
GRESt-AT-005,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: LiegenschaftsbewertungsG 1992; GrEStG 1987; LiegenschaftsbewertungsG 1992 §4; GrEStG 1987 §4; GrEStG 1987 §5 Abs2 Z2.
GRESt-AT-006,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987; GrEStG 1940; GrEStG 1987 §12; GrEStG 1987 §8; GrEStG 1987 §5.
GRESt-AT-007,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: LiegenschaftsbewertungsG 1992; GrEStG 1987; GrEStG 1987 §3 Z2; GrEStG 1987 §1 Abs3; LiegenschaftsbewertungsG 1992 §4.
GRESt-AT-008,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: LiebhabereiV Art2; LiebhabereiV §1 Abs1; LiebhabereiV §1 Abs2; EStG 1988 §20; LiebhabereiV.
GRESt-AT-009,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: LiegenschaftsbewertungsG 1992; GrEStG 1987; LiegenschaftsbewertungsG 1992 §4; GrEStG 1987 §4; GrEStG 1955 §20.
GRESt-AT-010,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987; LiegenschaftsbewertungsG 1992; GrEStG 1987 §2; GrEStG 1987 §4; LiebhabereiV §2.
GRESt-AT-011,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: LiegenschaftsbewertungsG 1992; LiegenschaftsbewertungsG 1992 §4; GrEStG 1987; BewG 1955 §1 Abs1; BewG 1955 §1 Abs2.
GRESt-AT-012,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: LiegenschaftsbewertungsG 1992; LiegenschaftsbewertungsG 1992 §4; LiegenschaftsbewertungsG 1992 §3 Abs3; EnFG 1979; BewG 1955.
GRESt-AT-013,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: LiebhabereiV §1 Abs2; LiebhabereiV Art2; LiebhabereiVErgErlass 1993; LiebhabereiV §1 Abs1; LiebhabereiV.
GRESt-AT-014,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: BewG 1955 §2; BewG 1955 §15; BewG 1955 §4; BewG 1955; BewG 1955 §12.
GRESt-AT-015,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1955 §5; GrEStG 1955 §11; GrEStG 1955 §1; GrEStG 1955 §8 Abs2; GrEStG 1955 §4.
GRESt-AT-016,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1955 §8 Abs2; GrEStG 1955 §5; GrEStG 1955 §1; GrEStG 1955 §4; GrEStG 1955 §11.
GRESt-AT-017,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: ZollG 1988 §183; ZollG 1988 §183 Abs1; BAO §273 Abs1 litb; BAO §278 Abs1 idF 2002/I/097; BAO §278 Abs1 litb.
GRESt-AT-018,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1955 §5; GrEStG 1955 §1; GrEStG 1987 §12; GrEStG 1955 §4; GrEStG 1987 §8.
GRESt-AT-019,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987 §8; GrEStG 1987 §8 Abs1; GrEStG 1987 §8 Abs2; GrEStG 1987 §1; GrEStG 1987 §8 Abs4.
GRESt-AT-020,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987 §3 Z2; GrEStG 1987 §12; GrEStG 1987 §13 Abs1; GrEStG 1987 §4; GrEStG 1987 §13 Abs4.
GRESt-AT-021,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1955 §5; GrEStG 1955 §4; GrEStG 1955 §1; GrEStG 1955 §8 Abs2; GrEStG 1955 §11.
GRESt-AT-022,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1955 §1; GrEStG 1987 §8; GrEStG 1940; GrEStG 1955 §5; GrEStG 1987.
GRESt-AT-023,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1940; GrEStG 1955 §4; GrEStG 1987; GrEStG 1955 §20; GrEStG 1955 §5.
GRESt-AT-024,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: LiegenschaftsbewertungsG 1992; LiegenschaftsbewertungsG 1992 §4; LiegenschaftsbewertungsG 1992 §2 Abs2; LiegenschaftsbewertungsG 1992 §3 Abs3; BAO §28.
GRESt-AT-025,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1940; GrEStG 1987; GrEStG 1955 §1; GrEStG 1987 §8; GrEStG 1987 §12.
GRESt-AT-026,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: Richtlinien Herabsetzung Beitragsgrundlage Selbstversicherung 2005 §3; AZHG 1999 §1; PauschV Aufwandsentschädigung Erwachsenenbildung 1999 §1; GehG 1956 §25 Abs1; Richtlinien Herabsetzung Beitragsgrundlage Selbstversicherung 1990 §3.
GRESt-AT-027,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987 §4; GrEStG 1955 §4; GrEStG 1987 §5; GrEStG 1987 §8; GrEStG 1987 §13 Abs1.
GRESt-AT-028,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1940; GrEStG 1955 §1; GrEStG 1955 §5; GrEStG 1955 §4; GrEStG 1955 §11.
GRESt-AT-029,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987 §5; GrEStG 1987 §12; GrEStG 1987 §8; GrEStG 1987 §5 Abs1; GrEStG 1987 §13 Abs1.
GRESt-AT-030,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: LiegenschaftsbewertungsG 1992; LiegenschaftsbewertungsG 1992 §4; LiegenschaftsbewertungsG 1992 §3 Abs3; LiegenschaftsbewertungsG 1992 §2 Abs2; GrEStG 1987 §3 Z2.
GRESt-AT-031,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987 §13 Abs1; GrEStG 1987 §8; GrEStG 1955 §1; GrEStG 1955 §5; GrEStG 1987 §12.
GRESt-AT-032,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987; GrEStG 1987 §8; GrEStG 1987 §18 Abs3; GrEStG 1987 §12; GrEStG 1955 §20.
GRESt-AT-033,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: LiegenschaftsbewertungsG 1992; LiegenschaftsbewertungsG 1992 §4; LiegenschaftsbewertungsG 1992 §3 Abs3; GrEStG 1987 §3 Z2; GrEStG 1987.
GRESt-AT-034,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: LiegenschaftsbewertungsG 1992; GrEStG 1987; GrStBefrG OÖ §1 Abs2; LiegenschaftsbewertungsG 1992 §4; GrEStG 1940.
GRESt-AT-035,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987; GrEStG 1987 §3 Z2; GrEStG 1987 §4; GrEStG 1987 §8; GrEStG 1987 §12.
GRESt-AT-036,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987 §8; GrEStG 1987 §1; GrEStG 1987 §18 Abs3; GrEStG 1987 §1 Abs3; GrEStG 1987 §2.
GRESt-AT-037,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987 §12; GrEStG 1987 §8; GrEStG 1987 §5; GrEStG 1987 §13 Abs1; GrEStG 1987 §13 Abs4.
GRESt-AT-038,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: KO §102; KO §104; KO §103; KO §69; KO §206 Abs3.
GRESt-AT-039,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: FristberechnungsÜbk Eur Art5; TelekopieV BMF 1991; TelekopieV BMF 1991 §3; BAO §236 Unbilligkeit Einhebung §3; TelekopieV BMF 1991 §1.
GRESt-AT-040,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1955 §5; GrEStG 1955 §4; GrEStG 1955 §8 Abs2; GrEStG 1955 §11; GrEStG 1987 §13 Abs1.
GRESt-AT-041,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 31969L0335 Kapital Ansammlungs-RL indirekte Steuern Art4; 31990L0435 Mutter/Tochter-RL Art2; 31969L0335 Kapital Ansammlungs-RL indirekte Steuern; 31990L0435 Mutter/Tochter-RL; UmwG 1996 §1.
GRESt-AT-042,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GrEStG 1987; GrEStG 1987 §4; GrEStG 1987 §8; GrEStG 1987 §1; GrEStG 1987 §5.
GRESt-AT-043,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: LiebhabereiV §1 Abs2; LiebhabereiV §1 Abs1; LiebhabereiV 1993 §1 Abs2; LiebhabereiV §1; LiebhabereiV 1993 §1.
GRESt-AT-044,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: LiegenschaftsbewertungsG 1992; LiebhabereiV Art2; LiebhabereiV §1; LiegenschaftsbewertungsG 1992 §4; LiebhabereiV 1993 §6.
GRESt-AT-045,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: ZEStG 1983 §1 Abs1 Z1; GGG 1984 §2 Z4; GrEStG 1987; GGG 1984 TP9 litb Z1; GrEStG 1987 §8.
