id,instruction,input,output
JWR_2009130084_20131023X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Der Beschwerdeführer gab 2006 Fruchtgenussrechte an Liegenschaftsanteilen auf, die zu Einkünften aus Vermietung und Verpachtung geführt hatten, und machte in der Einkommensteuererklärung 2007 Aufwendungen für Instandhaltungsarbeiten an den Liegenschaftsanteilen der Jahre 1998 bis 2001, die über Antrag auf zehn Jahre verteilt wurden, als negative Einkünfte aus Vermietung und Verpachtung geltend. Das Finanzamt erließ einen Einkommensteuerbescheid 2007, in dem es die geltend gemachten Zehntelabsetzungen nicht berücksichtigte, und begründete dies damit, dass bei der entgeltlichen oder unentgeltlichen Übertragung eines Gebäudes bzw. einer Einkunftsquelle unter Lebenden die verteilten Absetzungen für Instandhaltungs-, Instandsetzungs- und Herstellungsaufwendungen nicht übergingen. Auch der bisherige Eigentümer dürfe ab dem der Übertragung folgenden Kalenderjahr keine restlichen verteilten Absetzungen mehr geltend machen. Der Beschwerdeführer berief gegen den Einkommensteuerbescheid 2007 und brachte vor, es sei nach Ansicht des ""BMF"" unstrittig, dass die höchstpersönlich und auf freiwilliger Basis nicht sofort abgesetzten, sondern auf zehn Jahre verteilten Instandhaltungsaufwendungen auch nach Übertragung der Einkunftsquelle weitergeführt werden dürften, weil widrigenfalls eine Ungleichbehandlung gegenüber einem Steuerpflichtigen vorliegen würde, der dieselben Aufwendungen steuerlich sofort voll abgesetzt habe. Das Finanzamt wies die Berufung mit Berufungsvorentscheidung ab, woraufhin der Beschwerdeführer deren Vorlage an die Abgabenbehörde zweiter Instanz sowie die Anberaumung einer mündlichen Verhandlung beantragte. In der mündlichen Verhandlung vor der Abgabenbehörde zweiter Instanz führte der Beschwerdeführer ergänzend aus, die in Rede stehenden Aufwendungen stellten unstrittig nicht regelmäßig wiederkehrende Instandhaltungsaufwendungen dar, die nur über Antrag auf zehn Jahre verteilt werden könnten. Die Aufteilung sei der Ausgleich für den im Rahmen der Einkünfte aus",; EStG 1988 §28 Abs2
JWR_2010150002_20120905X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Die mitbeteiligte KG betreibt ein Hotel, in welchem sie im Jahr 2003 einen Wellnessbereich errichtete. Der Wellnessbereich umfasst - soweit für das verwaltungsgerichtliche Verfahren noch von Bedeutung - ein Blütendampfbad, eine Stubensauna und ein Fußsprudelbecken. Die Mitbeteiligte beurteilte die Teile der Wellnessanlage als beweglich und machte Investitionszuwachsprämie geltend. Die Wellnessanlage sei modular aufgestellt worden, sodass es in der Folge sehr einfach sei, Teile zu demontieren und an einem anderen Ort aufzustellen. Mit der vor dem Verwaltungsgerichtshof angefochtenen Berufungsentscheidung setzte die belangte Behörde im Instanzenzug Investitionszuwachsprämie 2003 fest. Dabei beurteilte sie die genannten Teile der Wellnessanlage nicht als Gebäude(teile), sondern als bewegliche Wirtschaftsgüter und bezog sie - dem Berufungsbegehren der Mitbeteiligten insoweit entsprechend - in die Bemessung der Investitionszuwachsprämie ein. In der Bescheidbegründung wird ausgeführt, die Mitbeteiligte habe die Durchführung eines Lokalaugenscheins begehrt. Dabei seien folgende Feststellungen getroffen worden: ""(Es) wird der sich im 4. Stock (Dachgeschoss) des Hotels befindliche Wellnessbereich in Augenschein genommen. Es handelt sich hierbei um einen durch mehrere Nischen und abgetrennte Räume (Kabinen) gegliederten Raum. (…) Blütendampfbad Hier handelt es sich um einen mit Gipskartonplatten, welche bauseitig außen verputzt wurden, abgetrennten und über eine Glastür zugänglichen achteckigen kleinen Raum. Der Boden wurde so wie der gesamte Wellnessraum bauseitig einheitlich verfliest. Die 'Einrichtung' dieses Raumes besteht aus sieben dampfresistenten Platten, die optisch wie verflieste Wände aussehen. Diese wurden mit Silikon zusammengesetzt und mit Silikon mit dem Boden verbunden. Das Dach bildet eine Art Kunststoffbaldachin, der die Elemente zusätzlich zusammenhält und ebenfalls wasserresistent ist. Entlang der Wände verläuft eine Sitzbank, die ebenfalls aus fertigen E",; EStG 1988 §108e; EStG 1988 §108e Abs1; EStG 1988 §6; EStG 1988 §7; EStG 1988 §8
JWR_2012080213_20121114X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Aus der Beschwerde und dem in Kopie vorgelegten angefochtenen Bescheid geht folgender Sachverhalt hervor: Mit Bescheid der regionalen Geschäftsstelle des Arbeitsmarktservice vom 19. Dezember 2011 wurde ausgesprochen, dass die Zuerkennung des Arbeitslosengeldes für den Zeitraum vom 25. Februar bis 31. Dezember 2010 widerrufen werde; gleichzeitig wurde der Beschwerdeführer wegen Verschweigung der selbständigen Tätigkeit zur Rückzahlung des unberechtigt Empfangenen in Höhe von EUR 11.182,93 verpflichtet. Begründend führte die regionale Geschäftsstelle aus, der Beschwerdeführer habe - wie aus dem Einkommensteuerbescheid 2010 hervorgehe - ein monatliches Einkommen über der Geringfügigkeitsgrenze erzielt. Gegen diesen Bescheid erhob der Beschwerdeführer Berufung. Er machte im Wesentlichen geltend, er sei seit 31. August 2009 Kommanditist der H KG. Als Angestellter habe er im Jahr 2010 lediglich ein monatliches Einkommen von EUR 350,-- bezogen. Die selbständigen Einkünfte, die im Einkommensteuerbescheid des Jahres 2010 ausgewiesen seien, beruhten auf dem Verteilungsschlüssel der Gesellschaft aus dem Jahr 2009. Der Feststellungsbescheid, auf dem der Einkommensteuerbescheid für 2010 beruhe, sei deshalb unrichtig. Es sei bereits eine Berichtigung bei der Finanzverwaltung angeregt worden. Nach der tatsächlichen Gewinnbeteiligung würde ein Einkommen unter der Geringfügigkeitsgrenze verbleiben. Mit Bescheid vom 18. April 2012 gab die belangte Behörde dieser Berufung keine Folge (der Rückforderungsbetrag wurde auf EUR 11.181,70 abgeändert). Begründend führte die belangte Behörde aus, der Beschwerdeführer habe bei der Antragstellung am 24. Februar 2010 angegeben, dass er nicht selbständig erwerbstätig sei und auch in der Vergangenheit nicht selbständig tätig gewesen sei; der Beschwerdeführer habe dem Arbeitsmarktservice seine selbständige Tätigkeit nicht gemeldet. Aus dem für das Jahr 2010 vorliegenden Einkommensteuerbescheid habe sich ein Jahreseinkommen aus selbständiger Erwerb",; AlVG 1977 §36a Abs7; EStG 1988 §39 Abs1; EStG 1988 §39 Abs2
JWR_2011150050_20140626X03,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Bei der beschwerdeführenden GmbH erfolgte im Jahr 2001 eine Lohnsteuerprüfung betreffend die Jahre 1996 bis 2000. Der Prüfer stellte fest, dass bei der Berechnung des Dienstgeberbeitrages zum Ausgleichsfonds für Familienbeihilfen sowie des Zuschlages zum Dienstgeberbeitrag die Bezüge des Geschäftsführers der beschwerdeführenden Partei (RS, welcher zu 50% an der beschwerdeführenden Partei beteiligt sei), nicht in die Bemessungsgrundlage einbezogen worden seien. Arbeitslöhne seien auch Gehälter und sonstige Vergütungen jeder Art, die von einer Kapitalgesellschaft an wesentlich Beteiligte für ihre sonst alle Merkmale eines Dienstverhältnisses aufweisende Beschäftigung gewährt würden. Derartige Einkünfte würden dann erzielt, wenn - bezogen auf die tatsächlich vorzufindenden Verhältnisse - feststehe, dass der Gesellschafter-Geschäftsführer in den Organismus des Betriebes der Gesellschaft eingegliedert sei, er eine laufende, wenn auch nicht notwendig monatliche Entlohnung erhalte, und ihn weder das Wagnis ins Gewicht fallender Einnahmenschwankungen noch jenes der Schwankungen ins Gewicht fallender nicht überwälzbarer Ausgaben treffe. Diese Voraussetzungen seien hier gegeben. Das Finanzamt setzte mit Bescheid vom 14. März 2002 Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen sowie Zuschläge zum Dienstgeberbeitrag für die Jahre 1996 bis 2000 fest. Die beschwerdeführende Partei erhob gegen diesen Bescheid Berufung und machte geltend, laut Geschäftsführervertrag erhalte der Geschäftsführer für seine Tätigkeit eine Jahrestantieme in Höhe von 50% des steuerlichen Reingewinnes, höchstens 950.000 S und mindestens 700.000 S. Tatsächlich hätten die Geschäftsführerbezüge im Prüfungszeitraum zwischen 700.000 S und 900.000 S geschwankt. Da sohin Unternehmerrisiko gegeben sei, lägen nicht ""alle sonstigen"" Merkmale eines Dienstverhältnisses vor. Die beschwerdeführende Partei erhob gegen diesen Bescheid Berufung und machte geltend, laut Geschäftsführervertrag erhalte der Ge",; EStG 1988 §22 Z2; FamLAG 1967 §41 Abs1; FamLAG 1967 §41 Abs2
JWR_2020150025_20221117L01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Die Revisionswerberin, eine im Jahr 1986 gegründete GmbH, erbringt Forschungs- und Entwicklungsarbeiten jeglicher Art sowie damit zusammenhängende Dienstleistungen. Ihre Hauptgesellschafterin ist das Land Steiermark, das im Wirtschaftsjahr 2011/2012 (1. Juli 2011 bis 30. Juni 2012) zu 90% an der Revisionswerberin beteiligt war. 2 Die Finanzierung der Revisionswerberin erfolgte seit der Gründung bis einschließlich 2008 (und wieder ab dem Jahr 2018) auf Grundlage von Beschlüssen der Landesregierung, ohne Vorliegen einer Finanzierungsvereinbarung. Diesen Beschlüssen entsprechend stellte das Land Steiermark der Revisionswerberin in den Jahren 2006 bis 2008 „zur Durchführung der im Gesellschaftsvertrag festgelegten Zielsetzungen“ einen Beitrag zum laufenden Aufwand in Höhe von jährlich 7,5 Mio. bzw. 8 Mio. Euro zur Verfügung. 3 Am 26. Mai 2008 genehmigte die Landesregierung den „Strategischen Rahmenplan J“ des Landes Steiermark zur „zukünftigen Ausrichtung und Rolle“ der Revisionswerberin, die eine Finanzierungsstruktur aufweisen solle, die sich an erfolgreichen internationalen Forschungsinstituten bzw. -gesellschaften orientiere. Nach dem Rahmenplan sollte die Gesamtfinanzierung aus einer Grundfinanzierung (Basisförderung) im Ausmaß von 30% durch das Land Steiermark, einer öffentlichen Förderung und öffentlichen Projektaufträgen im Ausmaß von weiteren 30% sowie aus Auftragsforschung für die Wirtschaft im Ausmaß von 40% bestehen. Für die Zeit bis zum 1. Juli 2013 solle eine Übergangsfinanzierung gelten, mit dem Ziel einer stufenweisen Steigerung der Wirtschaftsanteile, sodass im Jahr 2013 ein 40%iger Wirtschaftsanteil erreicht werde. Nach dem Rahmenplan war von der Erreichung dieser Steigerung die tatsächliche Höhe der Basisförderung abhängig. Würden die Wirtschaftsanteile des für die Übergangsphase geltenden Zielmodells in zwei aufeinanderfolgenden Jahren nicht erreicht oder in einer Periode deutlich verfehlt, werde die Basisförderung des Folgeja",EStG 1988 Forschungsfreibeträge 2002 §1 Abs1; EStG 1988 §108c; EStG 1988 §3 Abs1 Z3; EStG 1988 §3 Abs1 Z6; EStG 1988 §3 Abs4; EStG 1988 §4; EStG 1988 §4 Abs4
JWR_2007150309_20100520X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Im Verfahren betreffend Einkommensteuer 2005 beantragte der Mitbeteiligte die Berücksichtigung außergewöhnlicher Belastungen. Seine behinderte Tochter, für die er erhöhte Familienbeihilfe beziehe (Grad der Behinderung 100 %), besuche eine Sonderschule, für welche Schulgeld von insgesamt 648 EUR anfalle. Wegen der Behinderung der Tochter könne für das Erreichen der Schule nicht der öffentliche Schülerbus benutzt werden. Daher habe die Ehefrau des Mitbeteiligten die Tochter täglich mit dem rollstuhlgerecht ausgestatteten Kfz zur Schule gebracht und von dort wieder abgeholt (tägliche Fahrtstrecke 40 km). Daraus seien dem Mitbeteiligten Kosten in Höhe von insgesamt 1.036 EUR (geschätzt mit dem Kilometergeld) erwachsen. Für eine medizinisch verordnete Kontrolluntersuchung, für welche seine Tochter in den Ort I habe gebracht werden müssen, seien dem Mitbeteiligten Fahrtkosten (vom Wohnort in den Ort I und zurück) von 129,60 EUR (km-Geld von 0,36 EUR für 360 km) angefallen. Alle diese Kosten seien nach Ansicht des Mitbeteiligten nicht mit dem Pflegegeld abgegolten. Im Verfahren betreffend Einkommensteuer 2005 beantragte der Mitbeteiligte die Berücksichtigung außergewöhnlicher Belastungen. Seine behinderte Tochter, für die er erhöhte Familienbeihilfe beziehe (Grad der Behinderung 100 %), besuche eine Sonderschule, für welche Schulgeld von insgesamt 648 EUR anfalle. Wegen der Behinderung der Tochter könne für das Erreichen der Schule nicht der öffentliche Schülerbus benutzt werden. Daher habe die Ehefrau des Mitbeteiligten die Tochter täglich mit dem rollstuhlgerecht ausgestatteten Kfz zur Schule gebracht und von dort wieder abgeholt (tägliche Fahrtstrecke 40 km). Daraus seien dem Mitbeteiligten Kosten in Höhe von insgesamt 1.036 EUR (geschätzt mit dem Kilometergeld) erwachsen. Für eine medizinisch verordnete Kontrolluntersuchung, für welche seine Tochter in den Ort römisch eins habe gebracht werden müssen, seien dem Mitbeteiligten Fahrtkosten (vom Wohnort in den Ort römisc",; EStG 1988 Außergewöhnliche Belastungen 1996/303 §5 Abs3; EStG 1988 §34 Abs6; FamLAG 1967 §8 Abs4; VwRallg
JWR_2017130041_20180912L02,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Der Revisionsfall ist nach den Erkenntnissen vom 21. November 2013, 2011/15/0122, und vom 20. Oktober 2016, Ra 2016/13/0005, zum dritten Mal beim Verwaltungsgerichtshof anhängig. 2 Der Revisionswerber, ein Facharzt für Urologie, der eine Ordination mit Kassenvertrag betreibt, ließ sich in seiner Praxis in den Streitjahren 2004 bis 2007 an ein bis zwei Nachmittagen pro Woche von zwei (hauptberuflich in einem Spital angestellten) Ärztinnen vertreten. 3 Das Finanzamt befragte im Zuge einer beim Revisionswerber durchgeführten Außenprüfung im Februar 2009 die beiden Ärztinnen und nahm bei der Schlussbesprechung am 15. Juli 2009 eine Stellungnahme des Revisionswerbers entgegen, in der er u. a. vorbrachte, an den Vertretungsnachmittagen seien die Patienten durch einen Aushang im Empfangsbereich der Ordination ""über den Namen des jeweiligen behandelnden Arztes informiert"" worden und die Beschäftigung von Ärzten als Dienstnehmer sei ihm ""sowohl kassenrechtlich als auch berufsrechtlich untersagt"". Nach Ansicht der Prüferin waren die beiden Ärztinnen jedoch Dienstnehmerinnen des Revisionswerbers. 4 Davon ausgehend setzte das Finanzamt mit Bescheiden vom 31. Juli 2009 für die Streitjahre entsprechende Dienstgeberbeiträge fest, wogegen der Revisionswerber mit Schriftsatz vom 3. September 2009 Berufung erhob. 5 Nach Durchführung einer mündlichen Berufungsverhandlung gab der unabhängige Finanzsenat der Berufung mit Bescheid vom 3. Mai 2011 Folge. Diesen Bescheid hob der Verwaltungsgerichtshof auf Grund der vom Finanzamt dagegen erhobenen Amtsbeschwerde mit dem Erkenntnis vom 21. November 2013 wegen Rechtswidrigkeit infolge Verletzung von Verfahrensvorschriften auf, weil die Begründung des Bescheides nicht erkennen ließ, von welchem Sachverhalt der unabhängige Finanzsenat ausgegangen war. Der Verwaltungsgerichtshof hob hervor, den Anforderungen an die Bescheidbegründung komme im Beschwerdefall besondere Bedeutung zu, weil bei Abgrenzungsfragen zwischen selbständiger und nichtsel",; EStG 1988 §47 Abs2; FamLAG 1967 §41
JWR_2008130053_20110330X02,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Der Beschwerdeführer ist Angestellter und bezog im Streitjahr 2006 ein von der IAF Service GmbH ausbezahltes Insolvenz-Ausfallsgeld für Ansprüche, die aus Zeiträumen der Jahre 1999 bis 2004 stammten. Strittig sei - so die belangte Behörde im Erwägungsteil des angefochtenen Bescheides -, ob das im Jahr 2006 ausbezahlte Insolvenz-Ausfallsgeld im Jahr des Zuflusses oder nach Ansicht des Beschwerdeführers ""im jeweiligen Fälligkeitsjahr des Bezuges"" zu versteuern ist. Es stehe fest, dass der Konkurs über das Vermögen des Unternehmens A. im Jahr 2004 eröffnet worden und die strittigen Ansprüche des Beschwerdeführers in den Jahren 1999 bis 2004 entstanden seien. Unstrittig sei auch, dass die Zahlungen der IAF Service GmbH an den Beschwerdeführer im Jahr 2006 erfolgt seien. Nach der für das Streitjahr anzuwendenden Regel des § 19 Abs. 1 EStG 1988 idF BGBl. I 142/2000 sei der Zufluss des Insolvenz-Ausfallsgeldes im Zeitpunkt der Zahlung zu erfassen gewesen. Die mit dem AbgÄG 2005, BGBl. I 161/2005 , geänderte Rechtslage, nach der die Zurechnung von Nachzahlungen des Insolvenz-Ausfallsgeldes zu dem Jahr erfolge, für das der Anspruch bestanden habe, sei gemäß § 19 Abs. 1 dritter Satz iVm § 124b Z 130 erster Satz EStG 1988 erstmals auf Konkurse anzuwenden, die nach dem 31. Dezember 2005 eröffnet worden seien. Wegen der im Beschwerdefall erfolgten Konkurseröffnung vor dem 31. Dezember 2005 sei die Versteuerung der Zahlungen im Jahr 2006 (sohin im Zeitpunkt des Zuflusses) zu Recht erfolgt. Auch die Versteuerung der von der IAF Service GmbH ausbezahlten Bezüge gemäß § 67 Abs. 8 lit. g EStG 1988 idF BGBl. I Nr. 142/2000 sei rechtskonform vorgenommen worden. Strittig sei - so die belangte Behörde im Erwägungsteil des angefochtenen Bescheides -, ob das im Jahr 2006 ausbezahlte Insolvenz-Ausfallsgeld im Jahr des Zuflusses oder nach Ansicht des Beschwerdeführers ""im jeweiligen Fälligkeitsjahr des Bezuges"" zu versteuern ist. Es stehe fest, dass der Konkurs über das Vermögen des Unterne",; EStG 1988 §124b Z130; EStG 1988 §19 Abs1 idF 2000/I/142; EStG 1988 §19 Abs1 idF 2005/I/161; VwRallg
JWR_2021150005_20220929L01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Vom Revisionswerber wurden in der Einkommensteuererklärung 2018 - neben Einkünften aus Vermietung und Verpachtung sowie geringfügigen Einkünften aus Land- und Forstwirtschaft - negative Einkünfte aus selbständiger Arbeit im Ausmaß (lediglich) der Aufwendungen für seine österreichische Pflichtversicherung bei der Sozialversicherungsanstalt der gewerblichen Wirtschaft in Höhe von 19.142,50 € erklärt. 2 Bei der Einkommensteuerveranlagung 2018 erkannte das Finanzamt die negativen Einkünfte aus selbständiger Arbeit nicht an. Der Revisionswerber erhob daher gegen den Einkommensteuerbescheid Beschwerde. 3 Das Finanzamt wies die Beschwerde als unbegründet ab, woraufhin der Revisionswerber deren Vorlage an das Bundesfinanzgericht beantragt. 4 Mit dem angefochtenen Erkenntnis, in dem eine Revision für nicht zulässig erklärt wurde, gab das Bundesfinanzgericht der Beschwerde keine Folge und stellte folgenden Sachverhalt als unbestritten fest: 5 Der Revisionswerber habe einen Wohnsitz in Österreich und erziele hier Einkünfte aus Land- und Forstwirtschaft sowie Einkünfte aus Vermietung und Verpachtung. In Deutschland habe er einen weiteren Wohnsitz. 6 Seit 1. Jänner 2015 sei der Revisionswerber als selbständiger Radiomoderator in Deutschland tätig. Daraus habe er im Jahr 2018 Einkünfte in Höhe von 397.645 € erzielt. Mit diesen Einkünften aus selbständiger Arbeit sei er im Jahr 2018 in Deutschland als unbeschränkt Steuerpflichtiger zur Einkommensteuer veranlagt worden. 7 Auf Basis seiner Einkünfte aus selbständiger Arbeit in Deutschland werde der Revisionswerber seit 1. Jänner 2015 von der Sozialversicherungsanstalt der gewerblichen Wirtschaft in Österreich zur Pflichtversicherung (Pensions-, Kranken- und Unfallversicherung) herangezogen. Die in Österreich geleisteten Pflichtversicherungsbeiträge gründeten in den in Deutschland erzielten Einkünften aus selbständiger Arbeit. 8 Die im Jahr 2018 bezahlten österreichischen Pfl",62000CJ0385 de Groot VORAB; DBAbk Deutschland 2002; EStG 1988 §4 Abs4 Z1 lita
JWR_2011080079_20121219X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Mit dem im Instanzenzug ergangenen angefochtenen Bescheid hat die belangte Behörde die Zuerkennung des Arbeitslosengeldes an den Beschwerdeführer für die Zeit vom 1. Jänner bis zum 30. April 2008 gemäß § 24 Abs. 2 AlVG widerrufen und gemäß § 25 Abs. 1 AlVG EUR 4.153,93 von ihm zurückgefordert. Mit dem im Instanzenzug ergangenen angefochtenen Bescheid hat die belangte Behörde die Zuerkennung des Arbeitslosengeldes an den Beschwerdeführer für die Zeit vom 1. Jänner bis zum 30. April 2008 gemäß Paragraph 24, Absatz 2, AlVG widerrufen und gemäß Paragraph 25, Absatz eins, AlVG EUR 4.153,93 von ihm zurückgefordert. Der Beschwerdeführer habe am 3. Oktober 2007 bei der regionalen Geschäftsstelle des Arbeitsmarktservice W (in der Folge: AMS) die Zuerkennung von Arbeitslosengeld beantragt und angegeben, selbständig erwerbstätig zu sein. In der Folge habe er monatlich Erklärungen über sein Bruttoeinkommen (sowie seinen Umsatz) abgegeben. Das aus diesen Erklärungen abzuleitende durchschnittliche monatliche Bruttoeinkommen habe ein unter der monatlichen Geringfügigkeitsgrenze liegendes Einkommen ergeben. Der Beschwerdeführer habe daraufhin vom 1. Jänner bis zum 30. April 2008 Arbeitslosengeld in Höhe von täglich EUR 40,14 bezogen. Dem nachträglich vorgelegten Einkommensteuerbescheid vom 6. Mai 2009 des Finanzamtes G über das Wirtschaftsjahr 2010 (richtig: 2008) sei ein Einkommen (richtig: Einkünfte) des Beschwerdeführers aus selbständiger Arbeit von EUR 12.969,13 und ein Einkommen (richtig: Einkünfte) aus Gewerbebetrieb von EUR - 17.755,25 zu entnehmen. Daraus ergebe sich (nach Abzug von Sonderausgaben in Höhe von EUR 60,-- und EUR 343,92) ein durchschnittliches monatliches Bruttoeinkommen von EUR 1.047,10. Dieses liege über der monatlichen Geringfügigkeitsgrenze für das Jahr 2008 von EUR 349,01 und schließe eine Arbeitslosigkeit des Beschwerdeführers aus. Zwar sei ein Einkommen zunächst nach Ausgleich von Gewinnen und Verlusten zu ermitteln. Bei Vorliegen mehrerer Einkunftsart",; ASVG §5 Abs2; AlVG 1977 §12 Abs6 litc; AlVG 1977 §36a Abs2; AlVG 1977 §36b Abs2; AlVG 1977 §7 Abs3 Z1; EStG 1988 §2 Abs2; EStG 1988 §2 Abs3
JWR_2016160029_20160519L02,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Der Revision und dem dieser angeschlossenen angefochtenen Erkenntnis ist zu entnehmen, dass der Revisionswerber bis 8. Oktober 2010 im Firmenbuch eingetragener handelsrechtlicher Geschäftsführer einer N. Kft, Zweigniederlassung Wien war. Das Handelsgericht Wien wies mit Beschluss vom 29. August 2011 einen Antrag auf Eröffnung des Insolvenzverfahrens über das Vermögen der inländischen Zweigniederlassung gemäß § 63 IO zurück, und diese wurde am 14. Juli 2012 im Firmenbuch von Amts wegen gelöscht; die Hauptniederlassung in Ungarn wurde bereits am 4. September 2011 im ungarischen Firmenregister gelöscht. 1 Der Revision und dem dieser angeschlossenen angefochtenen Erkenntnis ist zu entnehmen, dass der Revisionswerber bis 8. Oktober 2010 im Firmenbuch eingetragener handelsrechtlicher Geschäftsführer einer N. Kft, Zweigniederlassung Wien war. Das Handelsgericht Wien wies mit Beschluss vom 29. August 2011 einen Antrag auf Eröffnung des Insolvenzverfahrens über das Vermögen der inländischen Zweigniederlassung gemäß Paragraph 63, IO zurück, und diese wurde am 14. Juli 2012 im Firmenbuch von Amts wegen gelöscht; die Hauptniederlassung in Ungarn wurde bereits am 4. September 2011 im ungarischen Firmenregister gelöscht. 2 Mit Bescheid vom 13. September 2011 zog das Finanzamt den Revisionswerber zur Haftung für Abgabenschuldigkeiten der genannten Gesellschaft in Höhe von 130.461,19 EUR heran, welche sich aus Lohnsteuer, Umsatzsteuer und Körperschaftsteuer samt jeweiligen Nebenansprüchen für einzelne Zeiträume der Jahre 2007 bis 2010 zusammensetzten und durch schuldhafte Verletzung der dem Revisionswerber als Vertreter der Gesellschaft auferlegten Pflichten nicht hätten hereingebracht werden können. 3 Mit dem angefochtenen Erkenntnis gab das Bundesfinanzgericht einer als Beschwerde zu behandelnden Berufung gegen den Haftungsbescheid teilweise Folge und schränkte die Haftung auf einen Betrag von 121.568,42 EUR ein. Begründend führte es aus, dass dem Revisionswerber als Geschäfts",; BAO §248; EStG 1988 §82
JWR_2010150186_20140626X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Bei der Mitbeteiligten, die im Jahr 2008 Einkünfte aus nichtselbständiger Arbeit und aus der selbständig ausgeübten Tätigkeit als Sängerin erklärte, wurde eine Nachschau durchgeführt. Der Prüfer stellte fest, dass die Mitbeteiligte 2008 an einer Unterhaltungsshow teilgenommen und den Hauptpreis von 50.000 EUR gewonnen hatte. Er vertrat die Auffassung, dass der Gewinn unter den sonstigen Einkünften zu erfassen sei. Das Finanzamt folgte dem Prüfer und erließ einen Einkommensteuerbescheid 2008, in dem es - neben den erklärten Einkünften aus nichtselbständiger und selbständiger Arbeit - sonstige Einkünfte iSd § 29 Z 3 EStG 1988 von 50.000 EUR berücksichtigte. Das Finanzamt folgte dem Prüfer und erließ einen Einkommensteuerbescheid 2008, in dem es - neben den erklärten Einkünften aus nichtselbständiger und selbständiger Arbeit - sonstige Einkünfte iSd Paragraph 29, Ziffer 3, EStG 1988 von 50.000 EUR berücksichtigte. Die Mitbeteiligte berief gegen den Einkommensteuerbescheid 2008 und brachte in der Berufung vor, dass sie im August 2008 an einer Unterhaltungsshow teilgenommen habe. Sie habe sich gegenüber der für den TV-Sender X tätigen Y GmbH vertraglich zur Teilnahme an Sendeaufzeichnungen verpflichtet. Diese seien während eines Tages durchgeführt worden. Für die An- und Abreise habe sie keinen Kostenersatz und für die Sendeaufzeichnungen kein Entgelt erhalten. In der Sendung seien Musiktitel angespielt worden und sie habe fehlende Textteile ergänzt, wobei sich der Schwierigkeitsgrad von zwei fehlenden Worten auf bis zu vierzehn fehlenden Worten gesteigert habe. Für jede richtige Antwort habe sie ein mit 50.000 EUR begrenztes Guthaben aufbauen können. Sie habe über ausreichend musikalisches Allgemeinwissen verfügt und die fehlenden Textteile für den Gewinn der 50.000 EUR richtig beantwortet. Die Mitbeteiligte berief gegen den Einkommensteuerbescheid 2008 und brachte in der Berufung vor, dass sie im August 2008 an einer Unterhaltungsshow teilgenommen habe. Sie habe sich",; EStG 1988 §22 Z1 lita
