id,instruction,input,output
JWR_2013130037_20160330X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Die mitbeteiligte GmbH betreibt ein System zur Abwicklung der Umsatzsteuerrückerstattung bei Touristenexporten. Sie schließt darüber Verträge mit Händlern ab, in denen die mitbeteiligte Partei vom jeweiligen Händler ""zur Rückerstattung der vom Touristen bezahlten Umsatzsteuer in seinem (des Händlers) Namen und auf seine Rechnung"" ""beauftragt"" wird. Die Leistung werde ""gegenüber dem Händler unentgeltlich erbracht"". Der Tourist kann das von der mitbeteiligten Partei zur Verfügung gestellte, ordnungsgemäß ausgefüllte und von den Zollbehörden abgestempelte Formblatt bei einer der Barauszahlungsstellen der mitbeteiligten Partei abgeben und den Rückerstattungsbetrag bar erhalten oder es der mitbeteiligten Partei zusenden und den Rückerstattungsbetrag nach Maßgabe der von ihm ausgewählten Zahlungsart erhalten. Die mitbeteiligte Partei rechnet mit dem Händler monatlich über die geleisteten Rückerstattungen ab, der Händler verpflichtet sich zur Bezahlung der Rechnungsbeträge jeweils unmittelbar nach Erhalt der Rechnung. Die Verträge sehen auch ein ""Bonusprogramm"" mit ""Bonus-Zahlungen"" vor, mit dem die mitbeteiligte Partei den Händler für die bewirkten ""Verkaufsabschlüsse"" belohnt. Ein ""Verkaufsabschluss gilt"", wenn die mitbeteiligte Partei vom ""Kunden"" das Formblatt erhält und dieses ""von den Zollbehörden ordnungsgemäß genehmigt und abgestempelt wurde"". 2 Die Formblätter (jeweils eine ""Händler copy"" und eine vom Touristen der mitbeteiligten Partei zuzuleitende ""refund copy"") mit Feldern u.a. für Angaben über die Waren, den Mehrwertsteuersatz und den Preis sowie den daraus resultierenden Rückerstattungsbetrag sind sowohl vom Händler als auch vom Touristen zu unterfertigen. Die Rückseite der ""Händler copy"" enthält u.a. Anweisungen an den Händler, wie beim Ausfüllen des Formblatts vorzugehen ist. Die Rückseite der ""refund copy"" erläutert in englischer Sprache die ""refund policy"" der mitbeteiligten Partei und den Abzug einer ""handling fee"" vom Rückerstattungsbetrag und enthäl",; 32006L0112 Mehrwertsteuersystem-RL Art59 lite; 62001CJ0305 MGK-Kraftfahrzeuge-Factoring VORAB; 62009CJ0175 AXA UK VORAB; UStG 1994 §3a; UStG 1994 §6 Abs1 Z8 litc
JWR_2006150022_20060302X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Der Beschwerdeführer war im Streitjahr 1996 an der HF-GmbH wesentlich beteiligt. Im Rahmen einer abgabenbehördlichen Prüfung dieser Gesellschaft wurden u.a. folgende Feststellungen getroffen: "" Tz. 45.7.1. Allgemeines Die Firma (Adolf K.) lieferte in den Jahren 1993 bis 1997 an die Firma (die HF-GmbH) hauptsächlich Zentralschmieranlagen. Diese Schmieranlagen wurden von Herrn K. selbst bzw. wurden sie auf Rechnung der Firma (Adolf K.) von einer fremden Werkstatt eingebaut. Der Einkauf der Zentralschmieranlagen von Firma (Adolf K.) erfolgte bei der Firma G. (bis 1995), Firma E. (bis 4/1996) und ab Mai 1996 ausschließlich bei der Firma ACS. Da die Firma (Adolf K.) anfänglich über keine eigene Verwaltung verfügte, wurden sämtliche Rechnungen an die Firma (die HF-GmbH) von dieser selbst erstellt. Dazu hat Herr K. der Firma (der HF-GmbH) Blankobriefpapier und Stempel von seiner Firma zur Verfügung gestellt. Ebenso wurden von ihm Kassaquittungen bei Herrn E. blanko unterschrieben und der Firma (der HF-GmbH) überlassen (Blankobriefpapier u. blanko unterschriebene Kassaquittungen wurden anlässlich der Hausdurchsuchung im Büro von Michael H. (nunmehriger Beschwerdeführer) sichergestellt). In weiterer Folge hat Herr K. von der Firma (der HF-GmbH) einen PC mit der zugehörigen Software speziell für die Rechnungserstellung und Schriftverkehr ... erworben. Bis Herr K. in der Lage war selbst Rechnungen auf diesem PC zu schreiben, wurden sämtliche Rechnungen von Michael H. (dem Beschwerdeführer) geschrieben. ... Tz 45.7.2. Fingierte Eingangsrechnungen : Zu den nachfolgenden Rechnungen der Firma (Adolf K.) an die Firma (HF-GmbH) gab Herr K. in den Niederschriften vom 12.01.1999 und 29.05.2000 an, dass diese nicht von seiner Firma bzw. von ihm erstellt wurden. Ebenso wurden die auf den Rechnungen angeführten Leistungen (Lieferungen von Zentralschmieranlagen) von seiner Firma auch niemals ausgeführt. Datum Text Brutto Vorsteuer Netto bezahlt 06.05.96 33 Stk. Zentralschm.anlagen 583.11",; ABGB §1002; UStG 1994 §11; UStG 1994 §11 Abs1; UStG 1994 §11 Abs1 Z4; UStG 1994 §11 Abs14; UStG 1994 §12 Abs1 Z1; VwRallg
JWR_2000140021_20040526X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"I. Österreichische Rechtslage römisch eins. Österreichische Rechtslage Umsätze von gemeinnützigen Vereinigungen (§§ 34 bis 36 der Bundesabgabenordnung), deren satzungsgemäßer Zweck die Ausübung oder Förderung des Körpersportes ist, sind in Österreich nach § 6 Abs. 1 Z 14 UStG 1994 (unter Ausschluss des Vorsteuerabzuges) steuerfrei. Dies gilt nicht für Leistungen, die im Rahmen eines land- und forstwirtschaftlichen Betriebes, eines Gewerbebetriebes oder eines wirtschaftlichen Geschäftsbetriebes im Sinne des § 45 Abs. 3 der Bundesabgabenordnung ausgeführt werden. Umsätze von gemeinnützigen Vereinigungen (Paragraphen 34 bis 36 der Bundesabgabenordnung), deren satzungsgemäßer Zweck die Ausübung oder Förderung des Körpersportes ist, sind in Österreich nach Paragraph 6, Absatz eins, Ziffer 14, UStG 1994 (unter Ausschluss des Vorsteuerabzuges) steuerfrei. Dies gilt nicht für Leistungen, die im Rahmen eines land- und forstwirtschaftlichen Betriebes, eines Gewerbebetriebes oder eines wirtschaftlichen Geschäftsbetriebes im Sinne des Paragraph 45, Absatz 3, der Bundesabgabenordnung ausgeführt werden. Gemäß § 6 Abs. 1 Z 16 UStG 1994 ist die Vermietung und Verpachtung von Grundstücken, von Berechtigungen, auf welche die Vorschriften des bürgerlichen Rechts über Grundstücke Anwendung finden, und von staatlichen Hoheitsrechten, die sich auf die Nutzungen von Grund und Boden beziehen, steuerfrei (unter Ausschluss des Vorsteuerabzuges); die Überlassung der Nutzung an Geschäftsräumen und anderen Räumlichkeiten auf Grund von Nutzungsverträgen ist als Vermietung oder Verpachtung von Grundstücken anzusehen. Nicht befreit sind: Gemäß Paragraph 6, Absatz eins, Ziffer 16, UStG 1994 ist die Vermietung und Verpachtung von Grundstücken, von Berechtigungen, auf welche die Vorschriften des bürgerlichen Rechts über Grundstücke Anwendung finden, und von staatlichen Hoheitsrechten, die sich auf die Nutzungen von Grund und Boden beziehen, steuerfrei (unter Ausschluss des Vorsteuerabzuges); die Übe",; 11997E234 EG Art234; 31977L0388 Umsatzsteuer-RL 06te Art13 TeilA Abs1 litm; 31977L0388 Umsatzsteuer-RL 06te Art13 TeilB litb; 31977L0388 Umsatzsteuer-RL 06te Art13 TeilC lita; 31977L0388 Umsatzsteuer-RL 06te Art2; 61981CJ0283 CILFIT und Lanificio di Gavardo VORAB; 61999CJ0326 Stichting Goed Wonen VORAB; 62001CJ0487 Gemeente Leusden VORAB; 62002CJ0109 Kommission / Deutschland; LiebhabereiV 1993 §1 Abs2 Z1; LiebhabereiV 1993 §2 Abs4; UStG 1994 §12 Abs3; UStG 1994 §2 Abs5 Z2; UStG 1994 §6 Abs1 Z14; UStG 1994 §6 Abs1 Z16; UStG 1994 §6 Abs1 Z27; UStG 1994 §6 Abs2; UStG 1994 §6 Abs3; VwGG §38a
JWR_2020150025_20220908J01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Die Mitbeteiligte ist eine GmbH, die zum Vorsteuerabzug berechtigt ist. In den Jahren 2005 bis 2009 wurden ihr von HH (einer natürlichen Person) Leistungen erbracht. HH wies in den über seine Leistungen erstellten Rechnungen Umsatzsteuer gesondert aus, welche die Mitbeteiligte in den Umsatzsteuerverfahren 2005 bis 2009 als Vorsteuer geltend machte (insgesamt im Zeitraum 2005 bis 2008 den Betrag von 98.831 €). 2 Im Zuge einer Prüfung der Sozialversicherungsabgaben wurde festgestellt, dass HH seine Leistungen an die Mitbeteiligte nicht auf der Grundlage eines Werkvertrages, sondern als Dienstnehmer der Mitbeteiligten erbracht hat (vgl. zu diesem Verfahren VwGH 2.12.2013, 2013/08/0191 ). Im Zuge einer Prüfung der Sozialversicherungsabgaben wurde festgestellt, dass HH seine Leistungen an die Mitbeteiligte nicht auf der Grundlage eines Werkvertrages, sondern als Dienstnehmer der Mitbeteiligten erbracht hat vergleiche , zu diesem Verfahren VwGH 2.12.2013, 2013/08/0191 ). 3 In Reaktion auf das Ergebnis der genannten Prüfung der Sozialversicherungsabgaben berichtigte HH am 15. Februar 2010 und am 18. Mai 2010 seine ursprünglichen Rechnungen. Das Finanzamt erließ sodann an HH den Umsatzsteuerbescheid vom 13. Dezember 2013 und schrieb die Umsatzsteuern, die vermeintlich aufgrund seiner Leistungen an die Mitbeteiligte in den Jahren 2005 bis 2009 angefallen waren, auf dessen Abgabenkonto gut. 4 In der Folge unterließ es das Finanzamt, die Umsatzsteuerverfahren der Mitbeteiligten der Jahre 2005 bis 2009 - soweit noch nicht verjährt - wieder aufzunehmen. Stattdessen hob es mit Bescheid vom 24. Februar 2014 den Umsatzsteuerbescheid 2010 gemäß § 299 BAO auf und erließ einen geänderten Umsatzsteuerbescheid 2010, mit dem der Vorsteuerabzug um 98.831 € gekürzt wurde. Zur Begründung führte das Finanzamt aus, im Jahr 2010 habe HH die Rechnungen der Jahre 2005 bis 2009 berichtigt; in sinngemäßer Anwendung des § 16 UStG 1994 habe sowohl der Leistende seine Umsatzsteuer wi",32006L0112 Mehrwertsteuersystem-RL Art167; 61987CJ0342 Hoge Raad VORAB; 62002CJ0078 Karageorgou VORAB; 62016CJ0628 Kreuzmayr VORAB; 62017CJ0691 PORR VORAB; EURallg; UStG 1972 §11 Abs12; UStG 1994 §11 Abs12; UStG 1994 §12; UStG 1994 §12 Abs1; UStG 1994 §16 Abs1
JWR_2009150075_20120524X04,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Der Beschwerdeführer hat im Rahmen eines von der F-AG in Zürich angebotenen Vorsorgemodells mit Kaufvertrag vom 3. Dezember 2004 eine Eigentumswohnung in Wien um den Kaufpreis von 165.504 EUR erworben. In der Einkommensteuererklärung 2004 führte der Beschwerdeführer in Liechtenstein erzielte Einkünfte aus nichtselbständiger Arbeit an, die in Österreich bloß für einen Progressionsvorbehalt relevant seien. Einkünfte aus Vermietung und Verpachtung wurden nicht ausgewiesen. Der Beschwerdeführer reichte allerdings im Juni 2005 eine Umsatzsteuervoranmeldung für Dezember 2004 ein, mit welcher die durch die Anschaffung der Eigentumswohnung angefallene Umsatzsteuer von 27.584 EUR - im Hinblick auf eine beabsichtigte Vermietung - als Vorsteuer geltend gemacht wurde. Das Finanzamt erließ am 20. Juli 2005 einen Bescheid betreffend Festsetzung von Umsatzsteuer für Dezember 2004, mit dem eine Umsatzsteuergutschrift von 27.584 EUR festgesetzt wurde. Eine Umsatzsteuer-Jahreserklärung 2004 wurde nicht eingereicht. Die Einkommensteuererklärung 2005 weist Einkünfte aus Vermietung und Verpachtung nicht aus. Erst aufgrund eines Vorhaltes des Finanzamtes legte der Beschwerdeführer eine Überschuss-Rechnung betreffend die Vermietung für das Jahr 2005 vor; darin sind Mieteinnahmen von 4.873,94 EUR sowie Werbungskosten von 6.393,69 EUR, sohin ein Verlust von 1.519,75 EUR ausgewiesen. In der am 9. Mai 2007 nachgereichten Umsatzsteuererklärung 2005 sind ebenfalls die Erlöse von 4.873,94 EUR ausgewiesen und zusätzlich Vorsteuern von 163,63 EUR (Zahllast von 419,76 EUR). Gegen den erklärungsgemäß erlassenen Umsatzsteuerbescheid 2005 brachte der Beschwerdeführer mit der Begründung Berufung ein, er habe übersehen, die Vorsteuern aus der Rechnung des Notars über den Kaufvertrag geltend zu machen. Das Finanzamt gab der Berufung mit Berufungsvorentscheidung vom 20. September 2007 insoweit Folge, als der Betrag von 1.200,63 EUR als Vorsteuer berücksichtigt wurde. Für 2006 reichte der Beschwerdeführe",; UStG 1994 §21 Abs3; UStG 1994 §21 Abs4; VwRallg
JWR_2008150124_20101014X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"I. römisch eins. 1. Die von der beschwerdeführenden GmbH (kurz: Beschwerdeführerin) erhobene, zu 2008/15/0125 protokollierte Beschwerde richtet sich gegen den im Instanzenzug ergangenen Bescheid betreffend Umsatzsteuer und Körperschaftsteuer 1999. Die belangte Behörde führte in der Begründung ihres Bescheides aus, Geschäftszweck der 1995 gegründeten Beschwerdeführerin sei die Bauprojektentwicklung. Gesellschafter und Geschäftsführer seien Ing. Helmut K (Gesellschafter seit 2001), Johann S und Dipl. Ing. Gerhard K. Johann S sei auch Gesellschaftergeschäftsführer der ST GmbH, der ASB GmbH und der im September 1999 in Portugal gegründeten A Bau. Im Jahr 1999 seien mehrere Monate lang von portugiesischen Arbeitern in G mehrere Blöcke eines Gebäudekomplexes umgebaut worden. Zwischen den Geschäftsführern der Beschwerdeführerin habe es hiezu eine genaue Aufgabenteilung im Innenverhältnis gegeben. Dipl. Ing. Gerhard K habe sämtliche Architekturleistungen erbracht, Johann S sei für sämtliche Bauarbeiten als Baumeister und Inhaber der ST GmbH verantwortlich gewesen. Ing. Helmut K sei für die Finanzierung, Vermarktung und Bewerbung des Gesamtprojektes sowie für Kundenkontakte zuständig gewesen. Im Zusammenhang mit diesem Umbau habe die I GmbH zehn Rechnungen über ""Beistellung"" portugiesischer Arbeiter an die Beschwerdeführerin ausgestellt. Das Finanzamt habe nach einer Buch- und Betriebsprüfung im wiederaufgenommenen Verfahren diesbezüglich die Abzugsfähigkeit der in Rechnung gestellten Umsatzsteuer von EUR 85.608,60 als Vorsteuer sowie die Abzugsfähigkeit eines Betrages von EUR 428.042,99 als Betriebsausgabe versagt. Strittig sei, ob die I GmbH tatsächlich der Leistungserbringer der in Rechnung gestellten Leistungen gewesen sei. Unstrittig sei, dass die Umbau- und Abbrucharbeiten am Gebäude erfolgt, diese von portugiesischen Arbeitern vorgenommen worden seien und die Rechnungen dem erbrachten Leistungsumfang entsprächen. Die I GmbH, vormals Walter T GmbH, sei im April 1999 v",; UStG 1994 §11 Abs1; UStG 1994 §12 Abs1 Z1
JWR_2006150056_20070924X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"I. Sachverhalt des Ausgangsverfahrens römisch eins. Sachverhalt des Ausgangsverfahrens Die Beschwerdeführerin errichtete im Zeitraum vom November 2002 bis Juni 2004 ein Einfamilienwohnhaus samt Schwimmbad. Mit Eingabe vom 10. Juli 2003 teilte sie dem Finanzamt mit, dass sie ein Zimmer des Einfamilienhauses zu Bürozwecken steuerpflichtig vermieten und daraus einen voraussichtlichen Umsatz von rund 2.000 EUR jährlich erzielen werde. Neben den zu erwartenden Einkünften aus Vermietung und Verpachtung beziehe sie Einkünfte aus nichtselbständiger Arbeit von rund 10.000 EUR jährlich. Im Zuge einer im Herbst 2004 durchgeführten abgabenbehördlichen Prüfung wurde festgestellt, dass sich im Gebäude zwei Büroräume befinden, von welchen der eine ab November 2003 und der andere ab Jänner 2004 vermietet wurden. Die Privatnutzung habe im November 2003 begonnen. Der unternehmerisch genutzte Teil des Gebäudes betrage rund 11%. Im Zeitraum von Oktober 2002 bis März 2004 seien Errichtungskosten von rund 609.200 EUR brutto (darin enthalten Vorsteuern in Höhe von rund 99.800 EUR) angefallen. Die Beschwerdeführerin habe das Einfamilienhaus zur Gänze dem Unternehmensbereich zugeordnet und unter Hinweis auf das Urteil des EuGH in der Rechtssache ""Seeling"" die für die Errichtung des Gebäudes in Rechnung gestellten Vorsteuern zur Gänze geltend gemacht. Mit Umsatzsteuerbescheiden für die Jahre 2002 und 2003 ließ das Finanzamt die für die Errichtung des Schwimmbades in Rechnung gestellten Umsatzsteuern nicht zum Abzug zu und anerkannte von den übrigen Errichtungskosten nur einen Vorsteuerabzug im Ausmaß der unternehmerischen Nutzung von 11%. Die dagegen erhobene Berufung wies die belangte Behörde u. a. mit der Begründung ab, dass für gemischt genutzte Gebäude schon vor dem Beitrittszeitpunkt Österreichs zur EU ein Vorsteuerausschluss hinsichtlich privat genutzter Gebäudeteile bestanden habe und der nationale Gesetzgeber sein diesbezügliches gemeinschaftsrechtliches Beibehaltungsrecht nicht auf",; 11997E087 EG Art87; 11997E093 EG Art93; 11997E234 EG Art234; 31977L0388 Umsatzsteuer-RL 06te Art11 TeilA Abs1 litc; 31977L0388 Umsatzsteuer-RL 06te Art13; 31977L0388 Umsatzsteuer-RL 06te Art13 TeilB litb; 31977L0388 Umsatzsteuer-RL 06te Art17; 31977L0388 Umsatzsteuer-RL 06te Art17 Abs2 lita; 31977L0388 Umsatzsteuer-RL 06te Art17 Abs6; 31977L0388 Umsatzsteuer-RL 06te Art20 Abs2; 31977L0388 Umsatzsteuer-RL 06te Art4; 31977L0388 Umsatzsteuer-RL 06te Art6 Abs2; 61969CJ0029 Erich Stauder VORAB; 61981CJ0283 CILFIT und Lanificio di Gavardo VORAB; 61985CJ0201 Klensch VORAB; 61990CJ0097 Lennartz VORAB; 61992CJ0291 Armbrecht VORAB; 61997CJ0305 Royscot VORAB; 61998CJ0156 Deutschland / Kommission; 61998CJ0166 Socridis VORAB; 61998CJ0397 Metallgesellschaft VORAB; 61998CJ0411 Ferlini VORAB; 62000CJ0269 Seeling VORAB; 62000CJ0392 Norddeutsche Gesellschaft Entsorgungsaufgaben VORAB; 62002CC0036 Omega Schlussantrag; 62003CJ0025 VORAB; 62003CJ0434 Charles und Charles-Tijmens VORAB; 62004CJ0184 Uudenkaupungin kaupunki VORAB; 62005CJ0072 Wollny VORAB; 62005CJ0157 Holböck VORAB; 62005CJ0401 VDP Dental Laboratory VORAB; B-VG Art7 Abs1; UStG 1994 §12 Abs10; UStG 1994 §12 Abs2 Z1; UStG 1994 §12 Abs2 Z2 lita; UStG 1994 §12 Abs3; UStG 1994 §6 Abs1 Z16; UStG 1994 §6 Abs2; VwGG §38b
JWR_2004130031_20041118A01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Die Zuerkennung der aufschiebenden Wirkung ist gemäß § 30 Abs. 2 VwGG davon abhängig, dass zwingende öffentliche Interessen dem begehrten Vollzugsaufschub nicht entgegenstehen und nach Abwägung aller berührter Interessen mit dem Vollzug des Bescheides oder der Ausübung der mit Bescheid eingeräumten Berechtigung durch einen Dritten für den Beschwerdeführer ein unverhältnismäßiger Nachteil verbunden wäre. Die Zuerkennung der aufschiebenden Wirkung ist gemäß Paragraph 30, Absatz 2, VwGG davon abhängig, dass zwingende öffentliche Interessen dem begehrten Vollzugsaufschub nicht entgegenstehen und nach Abwägung aller berührter Interessen mit dem Vollzug des Bescheides oder der Ausübung der mit Bescheid eingeräumten Berechtigung durch einen Dritten für den Beschwerdeführer ein unverhältnismäßiger Nachteil verbunden wäre. Die Unverhältnismäßigkeit des Nachteils aus der Verpflichtung zu einer Geldleistung ist nach ständiger Rechtsprechung des Verwaltungsgerichtshofes (vgl. den zu Slg. N.F. Nr. 10.381/A wiedergegebenen Beschluss eines verstärkten Senates) schon im Antrag auf Zuerkennung aufschiebender Wirkung durch zahlenmäßige Angaben über die gesamten wirtschaftlichen Verhältnisse des antragstellenden Beschwerdeführers zu konkretisieren. Erst die ausreichende und zudem glaubhaft dargetane Konkretisierung ermöglicht die vom Gesetz gebotene Interessenabwägung. Die Unverhältnismäßigkeit des Nachteils aus der Verpflichtung zu einer Geldleistung ist nach ständiger Rechtsprechung des Verwaltungsgerichtshofes vergleiche , den zu Slg. N.F. Nr. 10.381/A wiedergegebenen Beschluss eines verstärkten Senates) schon im Antrag auf Zuerkennung aufschiebender Wirkung durch zahlenmäßige Angaben über die gesamten wirtschaftlichen Verhältnisse des antragstellenden Beschwerdeführers zu konkretisieren. Erst die ausreichende und zudem glaubhaft dargetane Konkretisierung ermöglicht die vom Gesetz gebotene Interessenabwägung. Mit der Vorlage der als ""Saldenliste per 31.12.2003"" und ""Saldenliste pe",; EStG 1988; UStG 1994; VwGG §30 Abs2
JWR_2011150151_20130725X02,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Die Tochter des Beschwerdeführers kaufte im Mai 2005 ein desolates Einfamilienhaus mit einer Nutzfläche von ca. 110 m2 (Wohnhaus mit teilweiser Unterkellerung und Dachgeschoßausbau) um einen Kaufpreis von 82.000 EUR. Mit Mietvertrag vom 27. Juli 2005 vermietete sie das Haus ihrem Vater ab 1. August 2005 auf unbestimmte Dauer um den monatlichen Mietzins von 250 EUR zuzüglich 10% Umsatzsteuer. Die geringe Höhe des Mietzinses wurde auf den desolaten Zustand des Gebäudes zurückgeführt. In Punkt 13 des Mietvertrages wurde hinsichtlich der Investitionen des Mieters (Sanierung des Gebäudes) vereinbart, dass diese bei einem allfälligen vorzeitigen Ende des Mietverhältnisses abzüglich einer jährlichen Abnutzung von 10% von der Vermieterin abzulösen seien. Der ursprüngliche Wert dieser Mieterinvestitionen sei durch Rechnungen nachzuweisen. Ab September 2005 wurden vom Beschwerdeführer umfangreiche Umbau- und Sanierungsarbeiten am Gebäude durchgeführt (Gesamtinvestition 142.337,12 EUR), die über sein Bankkonto bezahlt wurden. Durch diese Maßnahmen entstanden im Gebäude drei Wohnungen. Ab Oktober bzw. November 2006 vermietete der Beschwerdeführer die drei Wohnungen an fremde Mieter. Der monatliche Nettomietzins für die große Wohnung betrug 420 EUR, jener für die beiden Wohnungen im Obergeschoß je 220 EUR. Der Beschwerdeführer erklärte negative Einkünfte aus Vermietung und Verpachtung. In den Umsatzsteuerklärungen wies er einen die Umsatzsteuer für die Mieten der drei vermieteten Wohnungen übersteigenden Vorsteuerbetrag aus. Im Zuge einer abgabenbehördlichen Prüfung gelangte der Prüfer zur Auffassung, die Vermietung des Hauses durch die Tochter des Beschwerdeführers an diesen sei nicht anzuerkennen. Deswegen seien die Mieteinnahmen aus der Vermietung der drei Wohnungen (durch den Beschwerdeführer an die drei Mieter) der Tochter zuzurechnen. Der Vorsteuerabzug aus den Baumaßnahmen stehe daher nicht dem Beschwerdeführer, sondern seiner Tochter zu. Die Investitionen von 142.337,12",; UStG 1994 §1 Abs1 Z1
JWR_1999150175_20021126X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Mit Beginn des Jahres 1990 nahm die Beschwerdeführerin ihre Tätigkeit in Österreich auf und erklärte für die Jahre 1990 und 1991 Umsätze aus dem Handel mit Textilien von rund S 21,000.000,-- bzw. S 30,000.000,--. Anlässlich einer Prüfung der Aufzeichnungen gemäß § 151 BAO wurde vom Betriebsprüfer in der Niederschrift vom 28. Oktober 1992 über die Schlussbesprechung festgehalten, dass die Beschwerdeführerin ihrer Aufzeichnungspflicht nach § 18 UStG 1972 hinsichtlich der Einfuhrumsatzsteuer und der Entgelte nicht nachgekommen sei. Bei der Überprüfung der Umsätze stellte der Betriebsprüfer mehr Warenimporte als (erklärte) Warenverkäufe fest. Dies nahm er zum Anlass, die Entgelte ausgehend von den um Lagerbewegungen und ähnliche Einflussgrößen bereinigten Einfuhrumsatzsteuerbeträgen aus den zollamtlichen Festsetzungsbescheiden unter Berücksichtigung eines Sicherheitszuschlages von 10 % zu schätzen. Laut Tz 20 des Berichts über das Ergebnis der Prüfung der Aufzeichnungen begründeten die Feststellungen zur Aufzeichnungsführung und die festgestellten Umsatzdifferenzen die Wiederaufnahme des Verfahrens betreffend die Umsatzsteuer 1990. Dabei ergaben sich gegenüber den Abgabenerklärungen Erhöhungen bei den Entgelten im Betrage von S 3,236.749,67 (für 1990) bzw. S 865.751,50 (für 1991). Außerdem verminderte der Prüfer die für das Jahr 1991 geltend gemachten Vorsteuern um S 50.785,-- und zwar mit der Begründung, dass ihm die entsprechenden Belege nicht vorgelegt worden seien. Mit Beginn des Jahres 1990 nahm die Beschwerdeführerin ihre Tätigkeit in Österreich auf und erklärte für die Jahre 1990 und 1991 Umsätze aus dem Handel mit Textilien von rund S 21,000.000,-- bzw. S 30,000.000,--. Anlässlich einer Prüfung der Aufzeichnungen gemäß Paragraph 151, BAO wurde vom Betriebsprüfer in der Niederschrift vom 28. Oktober 1992 über die Schlussbesprechung festgehalten, dass die Beschwerdeführerin ihrer Aufzeichnungspflicht nach Paragraph 18, UStG 1972 hinsichtlich der Einfuhrumsatzsteu",; UStG 1972 §18 Abs1
JWR_2012150204_20151126X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Der Beschwerdeführer, ein polnischer Staatsbürger, sprach am 21. Juli 2011 beim Finanzamt vor und beantragte die Vergabe einer UID-Nummer für die Tätigkeit ""Montage und Demontage von vorgefertigten Winkelprofilen und Fachböden durch einfache Schraubverbindungen"" sowie ""Abdichtung gegen Feuchtigkeit und Druckwasser"". Er gab über Befragung u.a. zu Protokoll, das Unternehmen sei an seinem österreichischen Wohnsitz etabliert. Das Büro befinde sich im Wohnzimmer der ca. 35 m2 großen Wohnung. Er habe einen Laptop, Drucker, Mappen etc. Firmenschild gebe es keines, Visitenkarten habe er nicht. Seine Frau und seine beiden Kinder lebten in Polen. Er fahre einmal im Monat nach Hause und bleibe solange dort, bis er (telefonisch) wieder einen Auftrag erhalte. Um in Österreich ohne Beschäftigungsbewilligung arbeiten zu können, habe der Beschwerdeführer 2006 die Gewerbe ""Montage und Demontage von vorgefertigten Winkelprofilen und Fachböden durch einfache Schraubverbindungen"" sowie ""Abdichtung gegen Feuchtigkeit und Druckwasser"" angemeldet. Er habe diese Tätigkeiten nicht gelernt, verfüge aber über handwerkliches Geschick. Er besitze ein Kraftfahrzeug und eigenes Werkzeug (""Silikonspritze, Spachtel, Fön, kleine Bohrmaschine, eine kleine Werkzeugkiste, Handwerkzeug, Handwasserwaage etc.""). Material wie Silikon würden von allen Firmen beigestellt. Um an Aufträge zu gelangen, fahre er zu Firmen, hinterlasse dort seine Telefonnummer und warte auf einen Rückruf. Anlässlich der Vorsprache legte der Beschwerdeführer vier Rechnungen an die B GmbH und sieben Rechnungen an die K GmbH vor und führte zur Abwicklung der den Rechnungen zugrundeliegenden Leistungen u.a. aus: ""Ich bekommen den Termin, wann es fertig sein muss. Ich kann es mir frei einteilen, an welchen Tagen ich wie viele Stunden arbeite: es kann sein, dass ich an einem Tag 5 Stunden arbeite oder drei Tage hindurch 12 Stunden, dann habe ich zB 2 Tage frei. Der Preis ist vorher ausgemacht, ich muss dann nur Bescheid geben, wenn ic",; ABGB §1151; EStG 1988 §25; EStG 1988 §47 Abs2; UStG 1994 Anh Art28 Abs1; UStG 1994 §2 Abs1; UStG 1994 §2 Abs2
